CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-09T22:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-09T21:38:49.458048","15.50064857","0.00048740","51.6455","32.5812","242.7706","180.7473","0","U","25544","999","37724","0.00023802000000","0.00013185","0.0000000000000","6794.674","92.899","419.850","413.227","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3737542","222580058","0 ISS (ZARYA)","1 25544U 98067A   23009.90196132  .00013185  00000-0  23802-3 0  9991","2 25544  51.6455  32.5812 0004874 242.7706 180.7473 15.50064857377244"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-10T05:56:15","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-10T04:01:07.414752","15.50070646","0.00048320","51.6447","31.2662","243.8174","222.1484","0","U","25544","999","37728","0.00023331000000","0.00012917","0.0000000000000","6794.657","92.899","419.805","413.238","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3737713","222610326","0 ISS (ZARYA)","1 25544U 98067A   23010.16744693  .00012917  00000-0  23331-3 0  9991","2 25544  51.6447  31.2662 0004832 243.8174 222.1484 15.50070646377289"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-10T06:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-10T05:31:34.552992","15.50071967","0.00048290","51.6446","30.9550","244.0929","212.6220","0","U","25544","999","37729","0.00023206000000","0.00012846","0.0000000000000","6794.653","92.899","419.799","413.237","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3737732","222610505","0 ISS (ZARYA)","1 25544U 98067A   23010.23026103  .00012846  00000-0  23206-3 0  9990","2 25544  51.6446  30.9550 0004829 244.0929 212.6220 15.50071967377297"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-10T09:46:16","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-10T08:45:28.054656","15.50075686","0.00048520","51.6447","30.2879","244.3468","244.2313","0","U","25544","999","37731","0.00023250000000","0.00012873","0.0000000000000","6794.642","92.899","419.804","413.210","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3738266","222621319","0 ISS (ZARYA)","1 25544U 98067A   23010.36490804  .00012873  00000-0  23250-3 0  9996","2 25544  51.6447  30.2879 0004852 244.3468 244.2313 15.50075686377311"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-10T15:06:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-10T11:57:48.301344","15.50079716","0.00048160","51.6448","29.6261","244.8760","269.5408","0","U","25544","999","37733","0.00023413000000","0.00012968","0.0000000000000","6794.630","92.898","419.767","413.223","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3738727","222632646","0 ISS (ZARYA)","1 25544U 98067A   23010.49847571  .00012968  00000-0  23413-3 0  9993","2 25544  51.6448  29.6261 0004816 244.8760 269.5408 15.50079716377334"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-10T14:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-10T13:27:30.051936","15.50081336","0.00048160","51.6448","29.3174","245.1039","257.1319","0","U","25544","999","37734","0.00023378000000","0.00012949","0.0000000000000","6794.625","92.898","419.763","413.218","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3738616","222630110","0 ISS (ZARYA)","1 25544U 98067A   23010.56076449  .00012949  00000-0  23378-3 0  9998","2 25544  51.6448  29.3174 0004816 245.1039 257.1319 15.50081336377343"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-10T22:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-10T20:50:04.788672","15.50089739","0.00048200","51.6448","27.7940","245.8755","172.5824","0","U","25544","999","37739","0.00023438000000","0.00012988","0.0000000000000","6794.601","92.898","419.741","413.191","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3739082","222693857","0 ISS (ZARYA)","1 25544U 98067A   23010.86811098  .00012988  00000-0  23438-3 0  9998","2 25544  51.6448  27.7940 0004820 245.8755 172.5824 15.50089739377394"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-11T06:26:15","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-11T04:42:50.789952","15.50099545","0.00048330","51.6447","26.1669","246.9374","204.8178","0","U","25544","999","37744","0.00023733000000","0.00013162","0.0000000000000","6794.572","92.897","419.721","413.153","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3739285","222725075","0 ISS (ZARYA)","1 25544U 98067A   23011.19642118  .00013162  00000-0  23733-3 0  9993","2 25544  51.6447  26.1669 0004833 246.9374 204.8178 15.50099545377440"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-11T09:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-11T09:17:26.070720","15.50106114","0.00048010","51.6446","25.2221","247.9459","188.6154","0","U","25544","999","37747","0.00024225000000","0.00013448","0.0000000000000","6794.553","92.897","419.680","413.156","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3739658","222733299","0 ISS (ZARYA)","1 25544U 98067A   23011.38710730  .00013448  00000-0  24225-3 0  9994","2 25544  51.6446  25.2221 0004801 247.9459 188.6154 15.50106114377470"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-11T14:26:20","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-11T12:38:43.155168","15.50109801","0.00047100","51.6439","24.5314","251.3875","245.7186","0","U","25544","999","37749","0.00024115000000","0.00013386","0.0000000000000","6794.542","92.897","419.607","413.207","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3739680","222733555","0 ISS (ZARYA)","1 25544U 98067A   23011.52688837  .00013386  00000-0  24115-3 0  9991","2 25544  51.6439  24.5314 0004710 251.3875 245.7186 15.50109801377495"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-11T18:26:18","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-11T18:08:22.000416","15.50115985","0.00047930","51.6440","23.3972","251.2545","84.1727","0","U","25544","999","37752","0.00024077000000","0.00013367","0.0000000000000","6794.524","92.896","419.646","413.133","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3740059","222795628","0 ISS (ZARYA)","1 25544U 98067A   23011.75581019  .00013367  00000-0  24077-3 0  9996","2 25544  51.6440  23.3972 0004793 251.2545  84.1727 15.50115985377528"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-11T22:36:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-11T21:38:19.565376","15.50120441","0.00047090","51.6441","22.6748","252.6043","177.0168","0","U","25544","999","37755","0.00024168000000","0.00013422","0.0000000000000","6794.511","92.896","419.576","413.177","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3740201","222797048","0 ISS (ZARYA)","1 25544U 98067A   23011.90161534  .00013422  00000-0  24168-3 0  9992","2 25544  51.6441  22.6748 0004709 252.6043 177.0168 15.50120441377554"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-12T02:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-12T00:50:34.176192","15.50125359","0.00046810","51.6441","22.0130","253.4770","201.6446","0","U","25544","999","37757","0.00024495000000","0.00013612","0.0000000000000","6794.497","92.896","419.542","413.181","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3740422","222828250","0 ISS (ZARYA)","1 25544U 98067A   23012.03511778  .00013612  00000-0  24495-3 0  9990","2 25544  51.6441  22.0130 0004681 253.4770 201.6446 15.50125359377576"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-12T06:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-12T05:30:49.668192","15.50131427","0.00046920","51.6445","21.0490","254.2437","207.6879","0","U","25544","999","37760","0.00024681000000","0.00013722","0.0000000000000","6794.479","92.895","419.532","413.156","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3740541","222828574","0 ISS (ZARYA)","1 25544U 98067A   23012.22974153  .00013722  00000-0  24681-3 0  9990","2 25544  51.6445  21.0490 0004692 254.2437 207.6879 15.50131427377602"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-12T09:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-12T08:45:12.159648","15.50136457","0.00046800","51.6441","20.3801","255.7672","239.9330","0","U","25544","999","37762","0.00025136000000","0.00013987","0.0000000000000","6794.464","92.895","419.509","413.149","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3741072","222840196","0 ISS (ZARYA)","1 25544U 98067A   23012.36472407  .00013987  00000-0  25136-3 0  9999","2 25544  51.6441  20.3801 0004680 255.7672 239.9330 15.50136457377620"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-12T23:26:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-12T11:50:54.492000","15.50140878","0.00046230","51.6444","19.7413","257.3668","238.4830","0","U","25544","999","37764","0.00025389000000","0.00014135","0.0000000000000","6794.451","92.895","419.457","413.175","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3741566","222851244","0 ISS (ZARYA)","1 25544U 98067A   23012.49368625  .00014135  00000-0  25389-3 0  9995","2 25544  51.6444  19.7413 0004623 257.3668 238.4830 15.50140878377647"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-12T23:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-12T20:51:30.880224","15.50152799","0.00046290","51.6445","17.8812","257.4863","174.7993","0","U","25544","999","37770","0.00025752000000","0.00014350","0.0000000000000","6794.417","92.894","419.427","413.136","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3741683","222854075","0 ISS (ZARYA)","1 25544U 98067A   23012.86910741  .00014350  00000-0  25752-3 0  9991","2 25544  51.6445  17.8812 0004629 257.4863 174.7993 15.50152799377708"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-13T04:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-13T03:14:25.520640","15.50161468","0.00046400","51.6446","16.5635","258.8926","218.3050","0","U","25544","999","37774","0.00026033000000","0.00014516","0.0000000000000","6794.391","92.894","419.409","413.104","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3742216","222867154","0 ISS (ZARYA)","1 25544U 98067A   23013.13501760  .00014516  00000-0  26033-3 0  9996","2 25544  51.6446  16.5635 0004640 258.8926 218.3050 15.50161468377742"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-13T07:36:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-13T06:35:33.000000","15.50166123","0.00046310","51.6444","15.8712","260.0076","277.1463","0","U","25544","999","37776","0.00026216000000","0.00014624","0.0000000000000","6794.378","92.893","419.389","413.096","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3742637","222902011","0 ISS (ZARYA)","1 25544U 98067A   23013.27468750  .00014624  00000-0  26216-3 0  9995","2 25544  51.6444  15.8712 0004631 260.0076 277.1463 15.50166123377765"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-13T12:26:17","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-13T10:53:09.542688","15.50172483","0.00045890","51.6444","14.9850","262.0511","194.1080","0","U","25544","999","37779","0.00026576000000","0.00014835","0.0000000000000","6794.359","92.893","419.342","413.106","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3742889","222907031","0 ISS (ZARYA)","1 25544U 98067A   23013.45358267  .00014835  00000-0  26576-3 0  9999","2 25544  51.6444  14.9850 0004589 262.0511 194.1080 15.50172483377798"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-13T19:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-13T18:09:41.000256","15.50182049","0.00045700","51.6445","13.4824","263.6558","85.3468","0","U","25544","999","37783","0.00026669000000","0.00014894","0.0000000000000","6794.331","92.892","419.301","413.091","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3743412","222917784","0 ISS (ZARYA)","1 25544U 98067A   23013.75672454  .00014894  00000-0  26669-3 0  9997","2 25544  51.6445  13.4824 0004570 263.6558  85.3468 15.50182049377837"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-13T22:46:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-13T21:38:13.708320","15.50186895","0.00045660","51.6445","12.7649","263.2498","174.4973","0","U","25544","999","37786","0.00026800000000","0.00014972","0.0000000000000","6794.317","92.892","419.284","413.080","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3743558","222947205","0 ISS (ZARYA)","1 25544U 98067A   23013.90154755  .00014972  00000-0  26800-3 0  9997","2 25544  51.6445  12.7649 0004566 263.2498 174.4973 15.50186895377865"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-14T02:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-14T00:46:36.219360","15.50190781","0.00045530","51.6443","12.1166","263.4412","184.8305","0","U","25544","999","37788","0.00026768000000","0.00014956","0.0000000000000","6794.306","92.892","419.264","413.077","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3743705","222950740","0 ISS (ZARYA)","1 25544U 98067A   23014.03236365  .00014956  00000-0  26768-3 0  9995","2 25544  51.6443  12.1166 0004553 263.4412 184.8305 15.50190781377880"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-14T07:06:20","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-14T05:51:00.999648","15.50196940","0.00045380","51.6444","11.0691","264.1586","284.6387","0","U","25544","999","37791","0.00026700000000","0.00014920","0.0000000000000","6794.288","92.891","419.236","413.069","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3743987","222982870","0 ISS (ZARYA)","1 25544U 98067A   23014.24376157  .00014920  00000-0  26700-3 0  9999","2 25544  51.6444  11.0691 0004538 264.1586 284.6387 15.50196940377911"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-14T12:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-14T11:41:01.183200","15.50204773","0.00045340","51.6442","9.8650","265.3547","200.7773","0","U","25544","999","37795","0.00026798000000","0.00014980","0.0000000000000","6794.265","92.891","419.210","413.049","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3744504","222993373","0 ISS (ZARYA)","1 25544U 98067A   23014.48681925  .00014980  00000-0  26798-3 0  9990","2 25544  51.6442   9.8650 0004534 265.3547 200.7773 15.50204773377951"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-14T18:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-14T17:18:30.000384","15.50210747","0.00044970","51.6442","8.7055","267.8438","67.0600","0","U","25544","999","37798","0.00025875000000","0.00014451","0.0000000000000","6794.247","92.891","419.168","413.057","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3744902","223002062","0 ISS (ZARYA)","1 25544U 98067A   23014.72118056  .00014451  00000-0  25875-3 0  9995","2 25544  51.6442   8.7055 0004497 267.8438  67.0600 15.50210747377986"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-14T22:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-14T20:49:26.276736","15.50216749","0.00045940","51.6443","7.9772","267.0589","165.8890","0","U","25544","999","37801","0.00026811000000","0.00014995","0.0000000000000","6794.230","92.890","419.216","412.973","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3744959","223021056","0 ISS (ZARYA)","1 25544U 98067A   23014.86766524  .00014995  00000-0  26811-3 0  9993","2 25544  51.6443   7.9772 0004594 267.0589 165.8890 15.50216749378012"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-15T01:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-15T00:01:19.709184","15.50221512","0.00045940","51.6443","7.3168","267.5314","189.5920","0","U","25544","999","37803","0.00026976000000","0.00015093","0.0000000000000","6794.216","92.890","419.202","412.960","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3745289","223028768","0 ISS (ZARYA)","1 25544U 98067A   23015.00092256  .00015093  00000-0  26976-3 0  9996","2 25544  51.6443   7.3168 0004594 267.5314 189.5920 15.50221512378039"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-15T07:16:16","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-15T05:58:56.420832","15.50230391","0.00046110","51.6449","6.0856","269.2290","134.7610","0","U","25544","999","37807","0.00027395000000","0.00015339","0.0000000000000","6794.190","92.889","419.188","412.922","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3745444","223031495","0 ISS (ZARYA)","1 25544U 98067A   23015.24926413  .00015339  00000-0  27395-3 0  9992","2 25544  51.6449   6.0856 0004611 269.2290 134.7610 15.50230391378074"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-15T12:26:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-15T10:52:05.911680","15.50238108","0.00045440","51.6452","5.0771","269.9590","190.9455","0","U","25544","999","37810","0.00027825000000","0.00015592","0.0000000000000","6794.167","92.889","419.120","412.945","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3745994","223042919","0 ISS (ZARYA)","1 25544U 98067A   23015.45284620  .00015592  00000-0  27825-3 0  9991","2 25544  51.6452   5.0771 0004544 269.9590 190.9455 15.50238108378107"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-15T14:36:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-15T13:59:15.330048","15.50242512","0.00045400","51.6452","4.4330","270.1442","196.5861","0","U","25544","999","37812","0.00027907000000","0.00015642","0.0000000000000","6794.154","92.889","419.104","412.935","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3746135","223044357","0 ISS (ZARYA)","1 25544U 98067A   23015.58281632  .00015642  00000-0  27907-3 0  9992","2 25544  51.6452   4.4330 0004540 270.1442 196.5861 15.50242512378126"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-15T17:46:19","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-15T17:21:39.224160","15.50247850","0.00045120","51.6453","3.7365","270.1896","261.4800","0","U","25544","999","37814","0.00028143000000","0.00015781","0.0000000000000","6794.139","92.888","419.069","412.938","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3746926","223063312","0 ISS (ZARYA)","1 25544U 98067A   23015.72337065  .00015781  00000-0  28143-3 0  9997","2 25544  51.6453   3.7365 0004512 270.1896 261.4800 15.50247850378146"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-15T23:06:15","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-15T21:37:46.565760","15.50255288","0.00044980","51.6458","2.8548","271.7203","173.2471","0","U","25544","999","37817","0.00028606000000","0.00016054","0.0000000000000","6794.117","92.888","419.038","412.926","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3747680","223111336","0 ISS (ZARYA)","1 25544U 98067A   23015.90123340  .00016054  00000-0  28606-3 0  9994","2 25544  51.6458   2.8548 0004498 271.7203 173.2471 15.50255288378177"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-16T02:56:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-16T02:17:02.558400","15.50262752","0.00044750","51.6456","1.8935","272.9858","175.0395","0","U","25544","999","37820","0.00028922000000","0.00016241","0.0000000000000","6794.095","92.887","419.001","412.920","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3748327","223152460","0 ISS (ZARYA)","1 25544U 98067A   23016.09516850  .00016241  00000-0  28922-3 0  9996","2 25544  51.6456   1.8935 0004475 272.9858 175.0395 15.50262752378201"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-16T06:26:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-01-16T05:45:19.999584","15.50270363","0.00044890","51.6458","1.1770","274.6349","261.2008","0","U","25544","999","37822","0.00029717000000","0.00016705","0.0000000000000","6794.073","92.887","418.988","412.888","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3748364","223152760","0 ISS (ZARYA)","1 25544U 98067A   23016.23981481  .00016705  00000-0  29717-3 0  9996","2 25544  51.6458   1.1770 0004489 274.6349 261.2008 15.50270363378220"
